"id","meeting_id","flow_name","flow_step","flow_content","status","date_time"
"3232","100000049",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"3233","100000049",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eaa4aafad6fd__!微信图片_20191011214748.png\""></p>""}","3",
"3234","100000049",,"4",,"3",
"3235","100000049",,"5","{""desc"":""<p><span style=\""color: rgb(51, 51, 51);\"">中共第十五届中央候补委员，十六届、十七届、十八届、十九届中央委员，十七届中央政治局委员、常委、中央书记处书记，十八届、十九届中央政治局委员、常委、中央委员会总书记。第十一届全国人大第一次会议当选为中华人民共和国副主席。十七届五中全会增补为中共中央军事委员会副主席。第十一届全国人大常委会第十七次会议任命为中华人民共和国中央军事委员会副主席。十八届一中全会任中共中央军事委员会主席。第十二届全国人大第一次会议当选为中华人民共和国主席、中华人民共和国中央军事委员会主席。十九届一中全会任中共中央军事委员会主席。第十三届全国人大第一次会议当选为中华人民共和国主席、中华人民共和国中央军事委员会主席</span>\t<a href=\""https://baike.so.com/doc/2673525-2823233.html#refff_2673525-2823233-26\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(51, 102, 204);\"">[26]</a></p>"",""min"":""59""}","3",
"3236","100000049",,"6","{""desc"":""<p>中共第十五届中央候补委员，十六届、十七届、十八届、十九届中央委员，十七届中央政治局委员、常委、中央书记处书记，十八届、十九届中央政治局委员、常委、中央委员会总书记。第十一届全国人大第一次会议当选为中华人民共和国副主席。十七届五中全会增补为中共中央军事委员会副主席。第十一届全国人大常委会第十七次会议任命为中华人民共和国中央军事委员会副主席。十八届一中全会任中共中央军事委员会主席。第十二届全国人大第一次会议当选为中华人民共和国主席、中华人民共和国中央军事委员会主席。十九届一中全会任中共中央军事委员会主席。第十三届全国人大第一次会议当选为中华人民共和国主席、中华人民共和国中央军事委员会主席[26]</p>"",""min"":""48""}","3",
"3237","100000049",,"7","{""desc"":""<p><br></p><p class=\""ql-align-center\""><img src=\""https://f.shyunhua.com//yzxfile/5eaa4b696f2ba__!5da045818771b__!9.jpg\""></p>""}","3",
"3238","100000049",,"8","{""min"":""80""}","3",
"3239","100000049",,"9","{""min"":""80""}","2",
"3240","100000049",,"10",,"1",
"3241","100000049",,"11",,"1",
"3242","100000049",,"12",,"1",
"3243","100000050",,"1","{""min"":""50""}","3",
"3244","100000050",,"2",,"3",
"3245","100000050",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb4bcf4a21a6__!3 宣布批复.jpg\""></p>""}","3",
"3246","100000050",,"4",,"2",
"3247","100000050",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb4bda35f902__!5 选举办法.png\""></p>"",""min"":""50""}","1",
"3248","100000050",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb4bdf36f70e__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","1",
"3249","100000050",,"7","{""desc"":""<p>投票说明</p>""}","1",
"3250","100000050",,"8","{""min"":""50""}","1",
"3251","100000050",,"9","{""min"":""50""}","1",
"3252","100000050",,"10",,"1",
"3253","100000050",,"11",,"1",
"3254","100000050",,"12",,"1",
"3255","100000051",,"1",,"1",
"3256","100000051",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3257","100000051",,"3",,"1",
"3258","100000051",,"4",,"1",
"3259","100000051",,"5",,"1",
"3260","100000051",,"6",,"1",
"3261","100000051",,"7",,"1",
"3262","100000051",,"8",,"1",
"3263","100000051",,"9",,"1",
"3264","100000051",,"10",,"1",
"3265","100000051",,"11",,"1",
"3266","100000051",,"12",,"1",
"3267","100000052",,"1","{""min"":""80"",""c_min"":""80""}","2",
"3268","100000052",,"2",,"1",
"3269","100000052",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb64ac2878be__!3 宣布批复.jpg\""></p>""}","1",
"3270","100000052",,"4",,"1",
"3271","100000052",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb64b3f572f9__!5 选举办法.png\""></p>"",""min"":""50""}","1",
"3272","100000052",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb64b5b65205__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","1",
"3273","100000052",,"7","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb64b668bf0f__!7 投票说明.png\""></p>""}","1",
"3274","100000052",,"8","{""min"":""80""}","1",
"3275","100000052",,"9","{""min"":""50""}","1",
"3276","100000052",,"10",,"1",
"3277","100000052",,"11",,"1",
"3278","100000052",,"12",,"1",
"3279","100000053",,"1",,"2",
"3280","100000053",,"2",,"1",
"3281","100000053",,"3",,"1",
"3282","100000053",,"4",,"1",
"3283","100000053",,"5",,"1",
"3284","100000053",,"6",,"1",
"3285","100000053",,"7",,"1",
"3286","100000053",,"8",,"1",
"3287","100000053",,"9",,"1",
"3288","100000053",,"10",,"1",
"3289","100000053",,"11",,"1",
"3290","100000053",,"12",,"1",
"3291","100000054",,"1",,"2",
"3292","100000054",,"2",,"1",
"3293","100000054",,"3",,"1",
"3294","100000054",,"4",,"1",
"3295","100000054",,"5",,"1",
"3296","100000054",,"6",,"1",
"3297","100000054",,"7",,"1",
"3298","100000054",,"8",,"1",
"3299","100000054",,"9",,"1",
"3300","100000054",,"10",,"1",
"3301","100000054",,"11",,"1",
"3302","100000054",,"12",,"1",
"3303","100000055",,"1",,"2",
"3304","100000055",,"2",,"1",
"3305","100000055",,"3",,"1",
"3306","100000055",,"4",,"1",
"3307","100000055",,"5",,"1",
"3308","100000055",,"6",,"1",
"3309","100000055",,"7",,"1",
"3310","100000055",,"8",,"1",
"3311","100000055",,"9",,"1",
"3312","100000055",,"10",,"1",
"3313","100000055",,"11",,"1",
"3314","100000055",,"12",,"1",
"3315","100000056",,"1",,"2",
"3316","100000056",,"2",,"1",
"3317","100000056",,"3",,"1",
"3318","100000056",,"4",,"1",
"3319","100000056",,"5",,"1",
"3320","100000056",,"6",,"1",
"3321","100000056",,"7",,"1",
"3322","100000056",,"8",,"1",
"3323","100000056",,"9",,"1",
"3324","100000056",,"10",,"1",
"3325","100000056",,"11",,"1",
"3326","100000056",,"12",,"1",
"3327","100000057",,"1",,"1",
"3328","100000057",,"2",,"1",
"3329","100000057",,"3",,"1",
"3330","100000057",,"4",,"1",
"3331","100000057",,"5",,"1",
"3332","100000057",,"6",,"1",
"3333","100000057",,"7",,"1",
"3334","100000057",,"8",,"1",
"3335","100000057",,"9",,"1",
"3336","100000057",,"10",,"1",
"3337","100000057",,"11",,"1",
"3338","100000057",,"12",,"1",
"3339","100000058",,"1","{""min"":""80"",""c_min"":""80""}","1",
"3340","100000058",,"2",,"1",
"3341","100000058",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb65bbe4a619__!3 宣布批复.jpg\""></p>""}","1",
"3342","100000058",,"4",,"1",
"3343","100000058",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb65c3d630f6__!5 选举办法.png\""></p>"",""min"":""50""}","1",
"3344","100000058",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb65c61b726b__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","1",
"3345","100000058",,"7","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb65c6e67835__!7 投票说明.png\""></p>""}","1",
"3346","100000058",,"8","{""min"":""80""}","1",
"3347","100000058",,"9","{""min"":""50""}","1",
"3348","100000058",,"10",,"1",
"3349","100000058",,"11",,"1",
"3350","100000058",,"12",,"1",
"3351","100000059",,"1",,"2",
"3352","100000059",,"2",,"1",
"3353","100000059",,"3",,"1",
"3354","100000059",,"4",,"1",
"3355","100000059",,"5",,"1",
"3356","100000059",,"6",,"1",
"3357","100000059",,"7",,"1",
"3358","100000059",,"8",,"1",
"3359","100000059",,"9",,"1",
"3360","100000059",,"10",,"1",
"3361","100000059",,"11",,"1",
"3362","100000059",,"12",,"1",
"3375","100000061",,"1",,"2",
"3376","100000061",,"2",,"1",
"3377","100000061",,"3",,"1",
"3378","100000061",,"4",,"1",
"3379","100000061",,"5",,"1",
"3380","100000061",,"6",,"1",
"3381","100000061",,"7",,"1",
"3382","100000061",,"8",,"1",
"3383","100000061",,"9",,"1",
"3384","100000061",,"10",,"1",
"3385","100000061",,"11",,"1",
"3386","100000061",,"12",,"1",
"3387","100000062",,"1",,"2",
"3388","100000062",,"2",,"1",
"3389","100000062",,"3",,"1",
"3390","100000062",,"4",,"1",
"3391","100000062",,"5",,"1",
"3392","100000062",,"6",,"1",
"3393","100000062",,"7",,"1",
"3394","100000062",,"8",,"1",
"3395","100000062",,"9",,"1",
"3396","100000062",,"10",,"1",
"3397","100000062",,"11",,"1",
"3398","100000062",,"12",,"1",
"3399","100000063",,"1",,"2",
"3400","100000063",,"2",,"1",
"3401","100000063",,"3",,"1",
"3402","100000063",,"4",,"1",
"3403","100000063",,"5",,"1",
"3404","100000063",,"6",,"1",
"3405","100000063",,"7",,"1",
"3406","100000063",,"8",,"1",
"3407","100000063",,"9",,"1",
"3408","100000063",,"10",,"1",
"3409","100000063",,"11",,"1",
"3410","100000063",,"12",,"1",
"3411","100000064",,"1",,"2",
"3412","100000064",,"2",,"1",
"3413","100000064",,"3",,"1",
"3414","100000064",,"4",,"1",
"3415","100000064",,"5",,"1",
"3416","100000064",,"6",,"1",
"3417","100000064",,"7",,"1",
"3418","100000064",,"8",,"1",
"3419","100000064",,"9",,"1",
"3420","100000064",,"10",,"1",
"3421","100000064",,"11",,"1",
"3422","100000064",,"12",,"1",
"3423","100000065",,"1",,"2",
"3424","100000065",,"2",,"1",
"3425","100000065",,"3",,"1",
"3426","100000065",,"4",,"1",
"3427","100000065",,"5",,"1",
"3428","100000065",,"6",,"1",
"3429","100000065",,"7",,"1",
"3430","100000065",,"8",,"1",
"3431","100000065",,"9",,"1",
"3432","100000065",,"10",,"1",
"3433","100000065",,"11",,"1",
"3434","100000065",,"12",,"1",
"3435","100000066",,"1",,"2",
"3436","100000066",,"2",,"1",
"3437","100000066",,"3",,"1",
"3438","100000066",,"4",,"1",
"3439","100000066",,"5",,"1",
"3440","100000066",,"6",,"1",
"3441","100000066",,"7",,"1",
"3442","100000066",,"8",,"1",
"3443","100000066",,"9",,"1",
"3444","100000066",,"10",,"1",
"3445","100000066",,"11",,"1",
"3446","100000066",,"12",,"1",
"3447","100000067",,"1",,"2",
"3448","100000067",,"2",,"1",
"3449","100000067",,"3",,"1",
"3450","100000067",,"4",,"1",
"3451","100000067",,"5",,"1",
"3452","100000067",,"6",,"1",
"3453","100000067",,"7",,"1",
"3454","100000067",,"8",,"1",
"3455","100000067",,"9",,"1",
"3456","100000067",,"10",,"1",
"3457","100000067",,"11",,"1",
"3458","100000067",,"12",,"1",
"3459","100000068",,"1",,"2",
"3460","100000068",,"2",,"1",
"3461","100000068",,"3",,"1",
"3462","100000068",,"4",,"1",
"3463","100000068",,"5",,"1",
"3464","100000068",,"6",,"1",
"3465","100000068",,"7",,"1",
"3466","100000068",,"8",,"1",
"3467","100000068",,"9",,"1",
"3468","100000068",,"10",,"1",
"3469","100000068",,"11",,"1",
"3470","100000068",,"12",,"1",
"3471","100000069",,"1",,"2",
"3472","100000069",,"2",,"1",
"3473","100000069",,"3",,"1",
"3474","100000069",,"4",,"1",
"3475","100000069",,"5",,"1",
"3476","100000069",,"6",,"1",
"3477","100000069",,"7",,"1",
"3478","100000069",,"8",,"1",
"3479","100000069",,"9",,"1",
"3480","100000069",,"10",,"1",
"3481","100000069",,"11",,"1",
"3482","100000069",,"12",,"1",
"3483","100000070",,"1","{""min"":""80"",""c_min"":""80""}","3",
"3484","100000070",,"2",,"3",
"3485","100000070",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eb8bab73d90d__!5812284.jpg\""></p>""}","3",
"3486","100000070",,"4",,"3",
"3487","100000070",,"5","{""desc"":""<p class=\""ql-align-center\""><strong>云话科技校党支部换届选举办法</strong></p><p>\t一、根据《中国共产党章程》和《中国共产党基层组织选举工作暂行条例》的规定，制定本选举办法。</p><p>\t二、经中共上海市闵行区教育局委员会批准，本次大会采用一次选举的方法，差额选举产生上海师范大学康城实验学校党支部新一届支部委员5名，其中，书记1名，副书记1名。</p><p>\t三、上海师范大学康城实验学校党支部新一届委员候选人人选由报名阶段（组织、党员、群众推荐和党员自荐）、民主推荐阶段（党员、群众推荐），并经局党委考察小组考察、测评，确定正式候选人。</p><p>\t四、选举采用无记名投票的方式，在候选人中直接差额选举产生委员、书记（副书记）。</p><p>\t五、进行选举时，正式党员的到会人数超过应到会人数的五分之四，选举有效。收回的选票，等于或少于发出的选票，选举有效；多于发出的选票，选举无效。每张选票所选人数，等于或者少于规定应选人数的为有效，多于应选人数的为无效票。</p><p>\t六、选举人对每位候选人可投赞成票或不赞成票，也可另选他人。如赞成，请在候选人姓名右面相对应的“职务”栏下方的小方格内画一个“Ｏ”。如弃权或不赞成，不书写任何符号。如另选他人，请在选票“另选他人”栏中写上另选他人的姓名，并在其姓名右面的小方格内画一个“Ｏ”。未到会的党员不能委托他人代替投票。</p><p>\t七、被选举人获得的赞成票超过实到会有选举权的人数的一半始得当选，当选人多于应选名额时，以得票多的当选；如遇票数相等，不能确定当选人时，应就票数相等的被选举人重新投票，以得票多的当选。</p><p>\t八、当选人少于应选名额时，对不足的名额，可以另行选举，候选人从落选者中确定。</p><p>\t九、选举设选举工作人员5名（1名监票，4名计票），在党员中推选产生。</p><p>\t十、清点选票后，选举工作人员进行计票。计票结束后，由总监票人报告计票结果，会议主持人宣布选举结果。</p><p>\t（本选举办法需在党员大会正式选举前通过）</p><p>&nbsp;</p><p>&nbsp;</p><p class=\""ql-align-right\"">\t<strong>上海云话科技党支部</strong></p><p class=\""ql-align-center\"">\t<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;换届选举工作领导小组</strong></p><p class=\""ql-align-right\"">\t2017年12月1日</p><p><br></p>"",""min"":""80""}","3",
